expFst1 expFst2 Rep M theta L D b2PC1 b2PC2 Fst1 Fst2
0.1 0.01 A11 1000 0.25 1000 1e+06 0.985454286337197 0.776634371883213 0.199696 0.0186739
0.1 0.005 A11 1000 0.25 1000 1e+06 0.983151424717388 0.581965155629158 0.1752835 0.0112336
0.1 0.001 A11 1000 0.25 1000 1e+06 0.983455841214244 0.00712727214053962 0.1820205 0.00279324
0.1 0.05 A11 1000 0.25 5000 5e+06 0.996212729965219 0.990647574678559 0.1884925 0.10236
0.1 0.01 A11 1000 0.25 5000 5e+06 0.996510009952902 0.951515754529201 0.1761155 0.0193012
0.1 0.005 A11 1000 0.25 5000 5e+06 0.99651122012857 0.860782141002794 0.172455 0.00837178
0.1 0.001 A11 1000 0.25 5000 5e+06 0.997354723571914 0.0440810489445736 0.1851005 0.00200852
0.1 0.05 A11 1000 0.25 10000 1e+07 0.9974636410686 0.993705959702404 0.185206 0.0952747
0.1 0.01 A11 1000 0.25 10000 1e+07 0.998443640745691 0.975287516421161 0.1816435 0.0205731
0.1 0.005 A11 1000 0.25 10000 1e+07 0.998457896037351 0.946284278686756 0.18041 0.00884074
0.1 0.001 A11 1000 0.25 10000 1e+07 0.998479820998595 0.428765752701365 0.1834055 0.00179668
0.1 0.05 A12 1000 0.05 500 5e+05 0.954097732984508 0.844527490073395 0.1922505 0.101069
0.1 0.01 A12 1000 0.05 500 5e+05 0.973166486597191 0.11272183787255 0.2195325 0.0195866
0.1 0.005 A12 1000 0.05 500 5e+05 0.953402995004929 0.0261408383699447 0.165383 0.00471299
0.1 0.001 A12 1000 0.05 500 5e+05 0.971328471347763 0.0206577146306644 0.1840775 0.00180739
0.1 0.05 A12 1000 0.05 1000 1e+06 0.975676956222683 0.935597994352778 0.183463 0.097618
0.1 0.01 A12 1000 0.05 1000 1e+06 0.981462404565727 0.477179787698547 0.193386 0.0209154
0.1 0.005 A12 1000 0.05 1000 1e+06 0.98146318308393 0.032677732140267 0.1801995 0.0138473
0.1 0.001 A12 1000 0.05 1000 1e+06 0.976469950642989 0.0373080808809687 0.1786795 0.000809235
0.1 0.05 A12 1000 0.05 5000 5e+06 0.991896266962624 0.97674714374258 0.1804415 0.090511
0.1 0.01 A12 1000 0.05 5000 5e+06 0.995039750617717 0.840035473769529 0.1720055 0.0191695
0.1 0.005 A12 1000 0.05 5000 5e+06 0.995136992155274 0.509610502316929 0.18177 0.0103548
0.1 0.001 A12 1000 0.05 5000 5e+06 0.996288321044475 0.00373179470665831 0.17656 0.00215733
0.1 0.05 A12 1000 0.05 10000 1e+07 0.996836672062027 0.98831761414898 0.184035 0.094698
0.1 0.01 A12 1000 0.05 10000 1e+07 0.997886384486849 0.94987308732192 0.1771935 0.0208272
0.1 0.005 A12 1000 0.05 10000 1e+07 0.997881197170396 0.80120532690248 0.182248 0.0103816
0.1 0.001 A12 1000 0.05 10000 1e+07 0.998521894825849 0.0932841976872335 0.175093 0.0017687
0.1 0.05 A12 1000 0.1 500 5e+05 0.958384990379628 0.879172295129934 0.1882875 0.0966664
0.1 0.01 A12 1000 0.1 500 5e+05 0.96670424296103 0.183091302906708 0.1988985 0.0150346
0.1 0.005 A12 1000 0.1 500 5e+05 0.963258525350293 0.027737485177605 0.1820085 0.0155866
0.1 0.001 A12 1000 0.1 500 5e+05 0.962850833149593 0.00369533201709744 0.205272 0.00250135
0.1 0.05 A12 1000 0.1 1000 1e+06 0.964031937889147 0.918539243124521 0.1588885 0.101238
0.1 0.01 A12 1000 0.1 1000 1e+06 0.977176969336512 0.691454526594815 0.184674 0.0206844
0.1 0.005 A12 1000 0.1 1000 1e+06 0.98021752711772 0.155148693998856 0.185518 0.0108488
0.1 0.001 A12 1000 0.1 1000 1e+06 0.985856571531254 0.0290596527200602 0.191953 0.00212527
0.1 0.05 A12 1000 0.1 5000 5e+06 0.99205074856381 0.97995221837113 0.174601 0.0897198
0.1 0.01 A12 1000 0.1 5000 5e+06 0.996372370486318 0.923281803370292 0.187574 0.0209101
0.1 0.005 A12 1000 0.1 5000 5e+06 0.995075648223118 0.794422267807616 0.178082 0.0103058
0.1 0.001 A12 1000 0.1 5000 5e+06 0.99679397244099 0.0347602565488147 0.176958 0.00163546
0.1 0.05 A12 1000 0.1 10000 1e+07 0.997974566903702 0.993213971773464 0.176362 0.092141
0.1 0.01 A12 1000 0.1 10000 1e+07 0.997964056693686 0.960516015903456 0.1838465 0.0199924
0.1 0.005 A12 1000 0.1 10000 1e+07 0.998138113997201 0.893396026629764 0.1856525 0.00939207
0.1 0.001 A12 1000 0.1 10000 1e+07 0.998256124025961 0.0127441038508597 0.1779385 0.00197652
0.1 0.05 A12 1000 0.15 500 5e+05 0.940807587839764 0.85089321551396 0.148612 0.0838409
0.1 0.01 A12 1000 0.15 500 5e+05 0.958741692922777 0.543008393623893 0.187445 0.0181334
0.1 0.005 A12 1000 0.15 500 5e+05 0.973057831737508 0.052833157404198 0.2017635 0.0137818
0.1 0.001 A12 1000 0.15 500 5e+05 0.96929304721121 0.0169810980108418 0.1640395 0.00222762
0.1 0.05 A12 1000 0.15 1000 1e+06 0.978527713412013 0.939495663498656 0.162583 0.0887209
0.1 0.01 A12 1000 0.15 1000 1e+06 0.9838297726697 0.743876378942043 0.1794265 0.0179503
0.1 0.005 A12 1000 0.15 1000 1e+06 0.982137728148124 0.476327164875438 0.169294 0.0110342
0.1 0.001 A12 1000 0.15 1000 1e+06 0.988148787338746 0.0144631556576191 0.19392 0.00288647
0.1 0.05 A12 1000 0.15 5000 5e+06 0.994355595871966 0.987357844547021 0.181628 0.0970699
0.1 0.01 A12 1000 0.15 5000 5e+06 0.996706528257721 0.931746437702082 0.181253 0.0182247
0.1 0.005 A12 1000 0.15 5000 5e+06 0.996514430636155 0.85910118176016 0.1733945 0.0103067
0.1 0.001 A12 1000 0.15 5000 5e+06 0.997055936735407 0.153705502270202 0.184266 0.00237376
0.1 0.05 A12 1000 0.15 10000 1e+07 0.99790759762783 0.993765864250176 0.1815605 0.0995906
0.1 0.01 A12 1000 0.15 10000 1e+07 0.998126407970806 0.967472099342814 0.185879 0.0199426
0.1 0.005 A12 1000 0.15 10000 1e+07 0.998229493376748 0.92738634374621 0.181739 0.0101515
0.1 0.001 A12 1000 0.15 10000 1e+07 0.998303103786738 0.331454790083707 0.180766 0.00194643
0.1 0.05 A12 1000 0.2 500 5e+05 0.963177389802264 0.903115342847536 0.194535 0.10981
0.1 0.01 A12 1000 0.2 500 5e+05 0.969605411572278 0.536267578830525 0.1819125 0.0247647
0.1 0.005 A12 1000 0.2 500 5e+05 0.969771104051899 0.320592617637848 0.1763135 0.0119824
0.1 0.001 A12 1000 0.2 500 5e+05 0.968491482324566 0.0152080802924901 0.173867 0.00191585
0.1 0.05 A12 1000 0.2 1000 1e+06 0.973090103167701 0.94261475246978 0.1689735 0.0852137
0.1 0.01 A12 1000 0.2 1000 1e+06 0.980577103127707 0.721751195608575 0.169609 0.0160976
0.1 0.005 A12 1000 0.2 1000 1e+06 0.983344304719371 0.589156028244896 0.186392 0.00968869
0.1 0.001 A12 1000 0.2 1000 1e+06 0.987505881424246 0.0233751355027424 0.1744165 0.0012676
0.1 0.05 A12 1000 0.2 5000 5e+06 0.996261946529944 0.988976429572147 0.189389 0.0949949
0.1 0.01 A12 1000 0.2 5000 5e+06 0.996717177448501 0.953220521089638 0.1820015 0.0193752
0.1 0.005 A12 1000 0.2 5000 5e+06 0.996666702647815 0.84788039045522 0.185657 0.0102013
0.1 0.001 A12 1000 0.2 5000 5e+06 0.996896242598064 0.203143734102731 0.188899 0.00193105
0.1 0.05 A12 1000 0.2 10000 1e+07 0.998043476332641 0.994273060412038 0.1762885 0.0929398
0.1 0.01 A12 1000 0.2 10000 1e+07 0.998262179569541 0.973911841015906 0.180509 0.021384
0.1 0.005 A12 1000 0.2 10000 1e+07 0.998458354866789 0.9377500605605 0.182766 0.00986856
0.1 0.001 A12 1000 0.2 10000 1e+07 0.998433145829052 0.511716946718809 0.1817585 0.00198955
0.1 0.05 A12 1000 0.25 500 5e+05 0.947356730669483 0.861997456746766 0.177715 0.0798705
0.1 0.01 A12 1000 0.25 500 5e+05 0.963654245000712 0.663924473631013 0.181205 0.0207305
0.1 0.005 A12 1000 0.25 500 5e+05 0.969226019467632 0.199862005445206 0.1826765 0.00961967
0.1 0.001 A12 1000 0.25 500 5e+05 0.972013828729185 0.0124763118315165 0.1804425 0.00214331
0.1 0.05 A12 1000 0.25 1000 1e+06 0.984083484133254 0.955751705640849 0.174794 0.0881755
0.1 0.01 A12 1000 0.25 1000 1e+06 0.982698259944956 0.808447210376138 0.1618965 0.020906
0.1 0.005 A12 1000 0.25 1000 1e+06 0.984911423613086 0.398151130201539 0.194778 0.00903292
0.1 0.001 A12 1000 0.25 1000 1e+06 0.981222173007753 0.00169645901125884 0.1576235 0.00186104
0.1 0.05 A12 1000 0.25 5000 5e+06 0.995938415336944 0.98956797701112 0.1973315 0.0989044
0.1 0.01 A12 1000 0.25 5000 5e+06 0.996454973252408 0.950146310919804 0.1811225 0.019531
0.1 0.005 A12 1000 0.25 5000 5e+06 0.996795092234291 0.899066678094928 0.1833225 0.00913036
0.1 0.001 A12 1000 0.25 5000 5e+06 0.997256776932889 0.0675727497323215 0.183917 0.00206198
0.1 0.05 A12 1000 0.25 10000 1e+07 0.998183954657167 0.994732503400152 0.1805155 0.0957103
0.1 0.01 A12 1000 0.25 10000 1e+07 0.998368020442142 0.979044750359604 0.178769 0.0192934
0.1 0.005 A12 1000 0.25 10000 1e+07 0.998279312712552 0.936904085814321 0.184703 0.00909732
0.1 0.001 A12 1000 0.25 10000 1e+07 0.998403363802786 0.269267245328621 0.1806835 0.00208625
0.1 0.05 A13 1000 0.05 500 5e+05 0.969640403814732 0.86924630062129 0.202099 0.0927599
0.1 0.01 A13 1000 0.05 500 5e+05 0.946729753255941 0.230139599958965 0.1702885 0.01554
0.1 0.005 A13 1000 0.05 500 5e+05 0.963371290064171 0.0404320217839087 0.184936 0.0150543
0.1 0.001 A13 1000 0.05 500 5e+05 0.971240916908187 0.00623186028095099 0.188183 0.00127679
0.1 0.05 A13 1000 0.05 1000 1e+06 0.982143582379415 0.960321847477205 0.196294 0.0987096
0.1 0.01 A13 1000 0.05 1000 1e+06 0.976738489487886 0.563390509330168 0.1647825 0.0245619
0.1 0.005 A13 1000 0.05 1000 1e+06 0.980093356474087 0.237078169794906 0.17608 0.0112982
0.1 0.001 A13 1000 0.05 1000 1e+06 0.975720480153489 0.0196578908314349 0.18299 0.00209969
0.1 0.05 A13 1000 0.05 5000 5e+06 0.992998896896993 0.980727266877792 0.1885175 0.0942891
0.1 0.01 A13 1000 0.05 5000 5e+06 0.996030003163809 0.897347780159875 0.1720475 0.019412
0.1 0.005 A13 1000 0.05 5000 5e+06 0.995231426550243 0.81968409069493 0.175863 0.0114908
0.1 0.001 A13 1000 0.05 5000 5e+06 0.995280845592046 0.0116323337707696 0.1813885 9.04747e-05
0.1 0.05 A13 1000 0.05 10000 1e+07 0.997221461583578 0.99254807175168 0.183103 0.0953549
0.1 0.01 A13 1000 0.05 10000 1e+07 0.997946383479925 0.944423689019917 0.174108 0.019867
0.1 0.005 A13 1000 0.05 10000 1e+07 0.99789619257972 0.868796988931879 0.1805995 0.0116219
0.1 0.001 A13 1000 0.05 10000 1e+07 0.998198008673866 0.111056125376841 0.1845945 0.00189931
0.1 0.05 A13 1000 0.1 500 5e+05 0.955159572027997 0.85612986545258 0.1645655 0.102232
0.1 0.01 A13 1000 0.1 500 5e+05 0.961315696070904 0.436070703130111 0.203326 0.02291
0.1 0.005 A13 1000 0.1 500 5e+05 0.95834066230153 0.145254392127256 0.1889605 0.010779
0.1 0.001 A13 1000 0.1 500 5e+05 0.956296477955485 0.00499089908200258 0.169174 0.00117018
0.1 0.05 A13 1000 0.1 1000 1e+06 0.979399019875389 0.95341691190249 0.185558 0.106042
0.1 0.01 A13 1000 0.1 1000 1e+06 0.980711549896177 0.579668911793848 0.176305 0.0169376
0.1 0.005 A13 1000 0.1 1000 1e+06 0.985094428835313 0.333363867559931 0.2014095 0.00822798
0.1 0.001 A13 1000 0.1 1000 1e+06 0.9855782176127 0.00863535010683564 0.20341 0.00322477
0.1 0.05 A13 1000 0.1 5000 5e+06 0.99523919338194 0.983719171333393 0.1929035 0.0972623
0.1 0.01 A13 1000 0.1 5000 5e+06 0.996000357918964 0.92272277375716 0.1818315 0.0196606
0.1 0.005 A13 1000 0.1 5000 5e+06 0.997166452954346 0.825658979327684 0.188126 0.00897706
0.1 0.001 A13 1000 0.1 5000 5e+06 0.99704858566212 0.00113657168015223 0.193983 0.00123101
0.1 0.05 A13 1000 0.1 10000 1e+07 0.99767764745135 0.993199521108482 0.186929 0.103138
0.1 0.01 A13 1000 0.1 10000 1e+07 0.99859161246886 0.971676664294292 0.1826565 0.0196753
0.1 0.005 A13 1000 0.1 10000 1e+07 0.99838450805247 0.911235939642504 0.1798615 0.00965698
0.1 0.001 A13 1000 0.1 10000 1e+07 0.998352595954736 0.00346433307528909 0.1819025 0.00160514
0.1 0.05 A13 1000 0.15 500 5e+05 0.955957186286184 0.857851990678848 0.18188 0.0578349
0.1 0.01 A13 1000 0.15 500 5e+05 0.958425779233636 0.630394631488033 0.171127 0.0224357
0.1 0.005 A13 1000 0.15 500 5e+05 0.968664058873145 0.122465242376675 0.1860375 0.00911233
0.1 0.001 A13 1000 0.15 500 5e+05 0.964612130556987 0.000395739806929821 0.1310455 0.00322534
0.1 0.05 A13 1000 0.15 1000 1e+06 0.976020824168776 0.936401473885815 0.183009 0.0861854
0.1 0.01 A13 1000 0.15 1000 1e+06 0.98153837059797 0.758149082031511 0.1592065 0.0243117
0.1 0.005 A13 1000 0.15 1000 1e+06 0.98196787638928 0.516653833521433 0.1915295 0.0118253
0.1 0.001 A13 1000 0.15 1000 1e+06 0.985651501467965 0.03039544355232 0.191856 0.00252469
0.1 0.05 A13 1000 0.15 5000 5e+06 0.994152196623055 0.983815142088773 0.1715985 0.0893823
0.1 0.01 A13 1000 0.15 5000 5e+06 0.996418193265263 0.940546982132353 0.18694 0.0189056
0.1 0.005 A13 1000 0.15 5000 5e+06 0.996724532128333 0.864263271834461 0.1685725 0.0104746
0.1 0.001 A13 1000 0.15 5000 5e+06 0.996788010228036 0.0696292811826774 0.1936115 0.00216101
0.1 0.05 A13 1000 0.15 10000 1e+07 0.997155843041285 0.992602748186285 0.180767 0.0949707
0.1 0.01 A13 1000 0.15 10000 1e+07 0.998281235398159 0.969588125851824 0.186529 0.0199849
0.1 0.005 A13 1000 0.15 10000 1e+07 0.998012436778425 0.937977639752713 0.186154 0.0108922
0.1 0.001 A13 1000 0.15 10000 1e+07 0.998393822019598 0.197440405899011 0.1909725 0.00236953
0.1 0.05 A13 1000 0.2 500 5e+05 0.967360064564252 0.914312492260446 0.199306 0.0816333
0.1 0.01 A13 1000 0.2 500 5e+05 0.970571579545485 0.708650479307674 0.1781985 0.0240395
0.1 0.005 A13 1000 0.2 500 5e+05 0.966793309958208 0.168158792828137 0.1768205 0.00806766
0.1 0.001 A13 1000 0.2 500 5e+05 0.963922917957904 0.00344764883460831 0.169999 0.00123609
0.1 0.05 A13 1000 0.2 1000 1e+06 0.981376120937929 0.945436336555402 0.1766085 0.1032
0.1 0.01 A13 1000 0.2 1000 1e+06 0.984424663404241 0.765008798709659 0.200966 0.0179587
0.1 0.005 A13 1000 0.2 1000 1e+06 0.985000073255025 0.61924522389396 0.1828405 0.0107733
0.1 0.001 A13 1000 0.2 1000 1e+06 0.984057176525028 0.00973703179608885 0.1850675 0.00228947
0.1 0.05 A13 1000 0.2 5000 5e+06 0.996183619796465 0.989017524922898 0.1790095 0.102043
0.1 0.01 A13 1000 0.2 5000 5e+06 0.996763347161948 0.944141651523102 0.1865485 0.0175657
0.1 0.005 A13 1000 0.2 5000 5e+06 0.9963454372036 0.863154665631987 0.1791875 0.010305
0.1 0.001 A13 1000 0.2 5000 5e+06 0.996960483409229 0.314396611284243 0.1784665 0.00244028
0.1 0.05 A13 1000 0.2 10000 1e+07 0.997764366269649 0.993290084787451 0.186653 0.0939243
0.1 0.01 A13 1000 0.2 10000 1e+07 0.99851168418446 0.977991064602888 0.1827665 0.0185561
0.1 0.005 A13 1000 0.2 10000 1e+07 0.998464093142958 0.942897674157085 0.180992 0.0100681
0.1 0.001 A13 1000 0.2 10000 1e+07 0.998324413776865 0.574683316587816 0.178252 0.00231738
0.1 0.05 A13 1000 0.25 500 5e+05 0.963597553235227 0.913955914650934 0.18517 0.113071
0.1 0.01 A13 1000 0.25 500 5e+05 0.960504558992393 0.529586535808281 0.1513375 0.0170783
0.1 0.005 A13 1000 0.25 500 5e+05 0.974631512437893 0.301840295267357 0.2073795 0.00961083
0.1 0.001 A13 1000 0.25 500 5e+05 0.968623808020009 0.00508477664635249 0.192123 0.00253435
0.1 0.05 A13 1000 0.25 1000 1e+06 0.983600671638494 0.947472977540401 0.183072 0.0949853
0.1 0.01 A13 1000 0.25 1000 1e+06 0.982461544241315 0.711817766225141 0.1654155 0.0161358
0.1 0.005 A13 1000 0.25 1000 1e+06 0.986090282284844 0.570845945635796 0.1907245 0.0101763
0.1 0.001 A13 1000 0.25 1000 1e+06 0.982714186941947 0.00330676486861471 0.1603675 0.00108817
0.1 0.05 A13 1000 0.25 5000 5e+06 0.996083844178521 0.9882359278884 0.183602 0.0959326
0.1 0.01 A13 1000 0.25 5000 5e+06 0.996841567237746 0.961158428929047 0.183046 0.0196752
0.1 0.005 A13 1000 0.25 5000 5e+06 0.99728728354977 0.910677052056446 0.1982795 0.00937262
0.1 0.001 A13 1000 0.25 5000 5e+06 0.997109461264076 0.158286848360377 0.171846 0.00187523
0.1 0.05 A13 1000 0.25 10000 1e+07 0.998120043449903 0.993839004255029 0.1854985 0.091709
0.1 0.01 A13 1000 0.25 10000 1e+07 0.998398832287085 0.975624100540324 0.1785395 0.0196331
0.1 0.005 A13 1000 0.25 10000 1e+07 0.9985809620748 0.952355931182013 0.1815775 0.0101858
0.1 0.001 A13 1000 0.25 10000 1e+07 0.998578991674092 0.519511399156344 0.1799105 0.00194795
0.1 0.05 A14 1000 0.05 500 5e+05 0.943241568731747 0.81631844245512 0.1728705 0.101638
0.1 0.01 A14 1000 0.05 500 5e+05 0.972458674414156 0.0127733692579206 0.193994 0.0120365
0.1 0.005 A14 1000 0.05 500 5e+05 0.939418617923507 0.118761085658076 0.166511 0.0100341
0.1 0.001 A14 1000 0.05 500 5e+05 0.956993904432476 0.0106930272678803 0.150892 0.00273636
0.1 0.05 A14 1000 0.05 1000 1e+06 0.954488477018758 0.901221674353562 0.194895 0.0951615
0.1 0.01 A14 1000 0.05 1000 1e+06 0.978469228241385 0.188681011487616 0.1672645 0.0144996
0.1 0.005 A14 1000 0.05 1000 1e+06 0.971851026756998 0.046579994583375 0.1814265 0.00989193
0.1 0.001 A14 1000 0.05 1000 1e+06 0.984233243421526 0.0251336432691418 0.2008065 0.0019425
0.1 0.05 A14 1000 0.05 5000 5e+06 0.993089688559962 0.978517065418465 0.1846495 0.098261
0.1 0.01 A14 1000 0.05 5000 5e+06 0.99498246332344 0.9257100637805 0.174794 0.0176605
0.1 0.005 A14 1000 0.05 5000 5e+06 0.994982471283633 0.506737847627045 0.1775525 0.00937597
0.1 0.001 A14 1000 0.05 5000 5e+06 0.996679086128491 0.0179539170336178 0.1827385 0.00215565
0.1 0.05 A14 1000 0.05 10000 1e+07 0.996729193248714 0.988423624008 0.186288 0.0953175
0.1 0.01 A14 1000 0.05 10000 1e+07 0.998382184948515 0.935313735507073 0.1857705 0.0182473
0.1 0.005 A14 1000 0.05 10000 1e+07 0.997895949800974 0.827668413631364 0.17954 0.00922873
0.1 0.001 A14 1000 0.05 10000 1e+07 0.997873352229595 0.0622649901043072 0.180634 0.00291571
0.1 0.05 A14 1000 0.1 500 5e+05 0.933451080685231 0.876084674436603 0.157871 0.101112
0.1 0.01 A14 1000 0.1 500 5e+05 0.960840597914596 0.285543930550184 0.1936175 0.0226868
0.1 0.005 A14 1000 0.1 500 5e+05 0.966243494774354 0.0826254315449576 0.170736 0.00920659
0.1 0.001 A14 1000 0.1 500 5e+05 0.950442609127484 0.00166689529384441 0.140724 0.00204143
0.1 0.05 A14 1000 0.1 1000 1e+06 0.970994334228308 0.944925800680244 0.198256 0.11963
0.1 0.01 A14 1000 0.1 1000 1e+06 0.982023157130227 0.668683908223364 0.184502 0.0179954
0.1 0.005 A14 1000 0.1 1000 1e+06 0.978869941200692 0.0971115201314491 0.2015975 0.00927167
0.1 0.001 A14 1000 0.1 1000 1e+06 0.980612799516215 0.00558114503796478 0.18227 0.00292272
0.1 0.05 A14 1000 0.1 5000 5e+06 0.995211852058836 0.98558534337758 0.1875295 0.0966326
0.1 0.01 A14 1000 0.1 5000 5e+06 0.994999246033483 0.931798066537734 0.182171 0.0196947
0.1 0.005 A14 1000 0.1 5000 5e+06 0.996708544319057 0.862530181348501 0.177662 0.0109533
0.1 0.001 A14 1000 0.1 5000 5e+06 0.99575872589638 0.1349621229756 0.180194 0.00340452
0.1 0.05 A14 1000 0.1 10000 1e+07 0.998273126524061 0.995611445446956 0.180552 0.0962875
0.1 0.01 A14 1000 0.1 10000 1e+07 0.997918893431634 0.955056496536806 0.1881265 0.0202249
0.1 0.005 A14 1000 0.1 10000 1e+07 0.997923872209478 0.913004863845894 0.1896225 0.0100041
0.1 0.001 A14 1000 0.1 10000 1e+07 0.998347384188207 0.143444375430022 0.174849 0.0025225
0.1 0.05 A14 1000 0.15 500 5e+05 0.945022790628525 0.86375419821944 0.18325 0.0968704
0.1 0.01 A14 1000 0.15 500 5e+05 0.973776696272015 0.401895970317503 0.222112 0.0189081
0.1 0.005 A14 1000 0.15 500 5e+05 0.962982980500337 0.0736254189053669 0.197856 0.0114934
0.1 0.001 A14 1000 0.15 500 5e+05 0.972290530899519 0.00339827199532242 0.2127105 0.00232985
0.1 0.05 A14 1000 0.15 1000 1e+06 0.977904131308544 0.931580935701082 0.182261 0.0906217
0.1 0.01 A14 1000 0.15 1000 1e+06 0.984293559330952 0.788595543419213 0.1905075 0.0207978
0.1 0.005 A14 1000 0.15 1000 1e+06 0.983857730865098 0.0194372044259074 0.180993 0.0068627
0.1 0.001 A14 1000 0.15 1000 1e+06 0.98177537939244 0.0462783766170224 0.188104 0.00268452
0.1 0.05 A14 1000 0.15 5000 5e+06 0.995061683175332 0.984800780548482 0.188883 0.0981174
0.1 0.01 A14 1000 0.15 5000 5e+06 0.996407526884263 0.933784987383256 0.1776675 0.0196069
0.1 0.005 A14 1000 0.15 5000 5e+06 0.996358759750997 0.875050036730548 0.181113 0.0114737
0.1 0.001 A14 1000 0.15 5000 5e+06 0.996654113656065 0.0069145476531864 0.188182 0.00178471
0.1 0.05 A14 1000 0.15 10000 1e+07 0.997326161970582 0.993620189260827 0.1850045 0.0932711
0.1 0.01 A14 1000 0.15 10000 1e+07 0.998319075630808 0.97091919383136 0.186461 0.0210205
0.1 0.005 A14 1000 0.15 10000 1e+07 0.998087621149103 0.938248482478206 0.1789375 0.0104941
0.1 0.001 A14 1000 0.15 10000 1e+07 0.998153031324657 0.07357642684018 0.180442 0.00207466
0.1 0.05 A14 1000 0.2 500 5e+05 0.948018410971025 0.85161495863191 0.1766985 0.0646231
0.1 0.01 A14 1000 0.2 500 5e+05 0.968244584142994 0.66866147187912 0.187804 0.0266264
0.1 0.005 A14 1000 0.2 500 5e+05 0.955029126324783 0.275976609524132 0.1666615 0.0141792
0.1 0.001 A14 1000 0.2 500 5e+05 0.974489589003298 2.12090477724725e-06 0.180535 0.000612327
0.1 0.05 A14 1000 0.2 1000 1e+06 0.977603935944288 0.943879221195064 0.188652 0.100457
0.1 0.01 A14 1000 0.2 1000 1e+06 0.981640131613757 0.731476929148213 0.161889 0.0205787
0.1 0.005 A14 1000 0.2 1000 1e+06 0.98224796419671 0.52074379214533 0.172954 0.00966317
0.1 0.001 A14 1000 0.2 1000 1e+06 0.982995010317321 0.00552253270120757 0.15628 0.00311774
0.1 0.05 A14 1000 0.2 5000 5e+06 0.995146573387353 0.987462586849248 0.1796175 0.093545
0.1 0.01 A14 1000 0.2 5000 5e+06 0.996884929786437 0.956654842713192 0.1786515 0.0229029
0.1 0.005 A14 1000 0.2 5000 5e+06 0.996496124454731 0.868759684887 0.1904025 0.00989741
0.1 0.001 A14 1000 0.2 5000 5e+06 0.99641439200804 0.0227198004313958 0.176672 0.00228155
0.1 0.05 A14 1000 0.2 10000 1e+07 0.996566804952828 0.993392231048448 0.180748 0.101636
0.1 0.01 A14 1000 0.2 10000 1e+07 0.998308160720623 0.971446629197122 0.18231 0.0207455
0.1 0.005 A14 1000 0.2 10000 1e+07 0.998370307889602 0.943649001223561 0.1795535 0.00993424
0.1 0.001 A14 1000 0.2 10000 1e+07 0.998475753017022 0.00797625276476161 0.191939 0.00213671
0.1 0.05 A14 1000 0.25 500 5e+05 0.939344791201496 0.897011652743348 0.1476 0.107107
0.1 0.01 A14 1000 0.25 500 5e+05 0.963269594004112 0.511441542354499 0.1673005 0.0200237
0.1 0.005 A14 1000 0.25 500 5e+05 0.963205678777445 0.0453337694250616 0.170693 0.00859405
0.1 0.001 A14 1000 0.25 500 5e+05 0.97497562006513 3.46441781134451e-07 0.2068595 0.00209546
0.1 0.05 A14 1000 0.25 1000 1e+06 0.97557342563988 0.9392214467584 0.177756 0.0861606
0.1 0.01 A14 1000 0.25 1000 1e+06 0.981524237714763 0.829466170190425 0.160797 0.0225392
0.1 0.005 A14 1000 0.25 1000 1e+06 0.982562625438991 0.565028483244046 0.183469 0.00924572
